fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-03-02,AA,AA_CODESHARE,AA,5571,OH,N561NN,5571,13244,MEM,"Memphis, TN",11057,CLT,"Charlotte, NC",1110,1103,-7,13,1116,1332,15,1357,1347,-10,0,,0,N,107,104,76,1,511,,,,,,,,,
2019-12-11,AA,AA_CODESHARE,AA,5603,OH,N580NN,5603,11267,DAY,"Dayton, OH",11298,DFW,"Dallas/Fort Worth, TX",605,600,-5,30,630,735,15,753,750,-3,0,,0,N,168,170,125,1,861,,,,,,,,,
2018-11-23,AA,AA,AA,2803,AA,N816NN,2803,13303,MIA,"Miami, FL",13204,MCO,"Orlando, FL",2149,2153,4,20,2213,2252,11,2258,2303,5,0,,0,N,69,70,39,1,192,,,,,,,,,
2018-12-06,B6,B6,B6,289,B6,N589JB,289,12478,JFK,"New York, NY",13204,MCO,"Orlando, FL",915,908,-7,22,930,1145,13,1215,1158,-17,0,,0,N,180,170,135,1,944,,,,,,,,,
2019-01-25,AA,AA_CODESHARE,AA,3985,MQ,N844AE,3985,14492,RDU,"Raleigh/Durham, NC",12478,JFK,"New York, NY",601,553,-8,31,624,725,6,744,731,-13,0,,0,N,103,98,61,1,427,,,,,,,,,
2018-07-20,WN,WN,WN,1508,WN,N453WN,1508,14100,PHL,"Philadelphia, PA",11697,FLL,"Fort Lauderdale, FL",740,737,-3,15,752,1012,6,1030,1018,-12,0,,0,N,170,161,140,1,992,,,,,,,,,
2018-04-24,WN,WN,WN,610,WN,N246LV,610,10721,BOS,"Boston, MA",15016,STL,"St. Louis, MO",1830,1859,29,27,1926,2051,4,2040,2055,15,0,,0,N,190,176,145,1,1047,0,0,0,0,15,,,,
2019-08-04,WN,WN,WN,5512,WN,N8528Q,5512,14057,PDX,"Portland, OR",11292,DEN,"Denver, CO",1230,1226,-4,11,1237,1542,5,1600,1547,-13,0,,0,N,150,141,125,1,991,,,,,,,,,
2019-10-27,UA,UA_CODESHARE,UA,5803,OO,N860AS,5803,13930,ORD,"Chicago, IL",13244,MEM,"Memphis, TN",825,821,-4,13,834,957,7,1025,1004,-21,0,,0,N,120,103,83,1,491,,,,,,,,,
2018-09-07,WN,WN,WN,4868,WN,N289CT,4868,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",1040,1038,-2,16,1054,1145,5,1205,1150,-15,0,,0,N,85,72,51,1,337,,,,,,,,,
2019-06-26,AS,AS,AS,55,AS,N614AS,55,10299,ANC,"Anchorage, AK",14709,SCC,"Deadhorse, AK",735,723,-12,11,734,900,3,910,903,-7,0,,0,N,95,100,86,1,626,,,,,,,,,
2018-09-09,AA,AA_CODESHARE,AA,4185,MQ,N925AE,4185,11977,GRB,"Green Bay, WI",13930,ORD,"Chicago, IL",1301,1313,12,8,1321,1406,16,1409,1422,13,0,,0,N,68,69,45,1,173,,,,,,,,,
2019-11-25,AA,AA_CODESHARE,AA,5115,OH,N510AE,5115,11278,DCA,"Washington, DC",11193,CVG,"Cincinnati, OH",1020,1048,28,25,1113,1224,4,1201,1228,27,0,,0,N,101,100,71,1,411,0,0,0,0,27,,,,
2018-02-01,AA,AA,AA,2046,AA,N186US,2046,11057,CLT,"Charlotte, NC",14635,RSW,"Fort Myers, FL",1150,1148,-2,33,1221,1353,6,1353,1359,6,0,,0,N,123,131,92,1,600,,,,,,,,,
2018-02-18,DL,DL,DL,2491,DL,N930DN,2491,10397,ATL,"Atlanta, GA",14730,SDF,"Louisville, KY",2228,2225,-3,11,2236,2329,6,2353,2335,-18,0,,0,N,85,70,53,1,321,,,,,,,,,
2018-04-30,NK,NK,NK,623,NK,N619NK,623,11433,DTW,"Detroit, MI",14679,SAN,"San Diego, CA",807,802,-5,9,811,937,7,958,944,-14,0,,0,N,291,282,266,1,1956,,,,,,,,,
2018-06-15,WN,WN,WN,733,WN,N568WN,733,10397,ATL,"Atlanta, GA",12191,HOU,"Houston, TX",1950,2034,44,22,2056,2137,4,2100,2141,41,0,,0,N,130,127,101,1,696,10,0,0,0,31,,,,
2019-03-09,UA,UA_CODESHARE,UA,3630,YX,N639RW,3630,14869,SLC,"Salt Lake City, UT",12266,IAH,"Houston, TX",1620,1628,8,16,1644,2012,10,2034,2022,-12,0,,0,N,194,174,148,1,1195,,,,,,,,,
2018-08-06,AA,AA,AA,1333,AA,N966NN,1333,11618,EWR,"Newark, NJ",14107,PHX,"Phoenix, AZ",1320,1313,-7,18,1331,1506,28,1538,1534,-4,0,,0,N,318,321,275,1,2133,,,,,,,,,
2018-12-07,WN,WN,WN,1596,WN,N485WN,1596,10423,AUS,"Austin, TX",14107,PHX,"Phoenix, AZ",1755,1851,56,12,1903,2007,7,1930,2014,44,0,,0,N,155,143,124,1,872,38,0,0,0,6,,,,
2019-03-05,AA,AA,AA,1314,AA,N925AN,1314,12892,LAX,"Los Angeles, CA",13303,MIA,"Miami, FL",2308,2308,0,52,2400,709,8,707,717,10,0,,0,N,299,309,249,1,2342,,,,,,,,,
2018-10-10,UA,UA_CODESHARE,UA,4346,EV,N14907,4346,12266,IAH,"Houston, TX",14814,SHV,"Shreveport, LA",755,910,75,17,927,1000,6,902,1006,64,0,,0,N,67,56,33,1,192,0,0,64,0,0,,,,
2018-09-11,WN,WN,WN,1019,WN,N216WR,1019,10140,ABQ,"Albuquerque, NM",11259,DAL,"Dallas, TX",1800,1758,-2,6,1804,2025,4,2045,2029,-16,0,,0,N,105,91,81,1,580,,,,,,,,,
2019-11-24,HA,HA,HA,203,HA,N483HA,203,12173,HNL,"Honolulu, HI",12982,LIH,"Lihue, HI",929,916,-13,17,933,955,5,1011,1000,-11,0,,0,N,42,44,22,1,102,,,,,,,,,
2018-12-15,DL,DL,DL,2999,DL,N717JL,2999,11995,GSO,"Greensboro/High Point, NC",10397,ATL,"Atlanta, GA",1655,1653,-2,17,1710,1806,8,1823,1814,-9,0,,0,N,88,81,56,1,306,,,,,,,,,
2019-11-25,UA,UA,UA,1977,UA,N77510,1977,11042,CLE,"Cleveland, OH",12892,LAX,"Los Angeles, CA",835,832,-3,11,843,1040,10,1056,1050,-6,0,,0,N,321,318,297,1,2052,,,,,,,,,
2018-08-11,AA,AA_CODESHARE,AA,4792,PT,N638AE,4792,14100,PHL,"Philadelphia, PA",13296,MHT,"Manchester, NH",1100,1056,-4,49,1145,1249,5,1238,1254,16,0,,0,N,98,118,64,1,289,0,0,16,0,0,,,,
2018-01-04,WN,WN,WN,1212,WN,N554WN,1212,13232,MDW,"Chicago, IL",11066,CMH,"Columbus, OH",1925,1926,1,7,1933,2119,4,2135,2123,-12,0,,0,N,70,57,46,1,283,,,,,,,,,
2019-04-17,WN,WN,WN,1406,WN,N7706A,1406,14570,RNO,"Reno, NV",12889,LAS,"Las Vegas, NV",2025,2051,26,8,2059,2154,4,2135,2158,23,0,,0,N,70,67,55,1,345,23,0,0,0,0,,,,
2018-12-14,NK,NK,NK,150,NK,N609NK,150,13204,MCO,"Orlando, FL",11618,EWR,"Newark, NJ",2020,2122,62,26,2148,2355,13,2303,8,65,0,,0,N,163,166,127,1,937,0,0,65,0,0,,,,
2019-04-13,WN,WN,WN,4975,WN,N728SW,4975,14107,PHX,"Phoenix, AZ",14893,SMF,"Sacramento, CA",850,909,19,22,931,1118,5,1055,1123,28,0,,0,N,125,134,107,1,647,14,0,9,0,5,,,,
2018-07-25,WN,WN,WN,2403,WN,N436WN,2403,13232,MDW,"Chicago, IL",10821,BWI,"Baltimore, MD",515,514,-1,10,524,745,11,800,756,-4,0,,0,N,105,102,81,1,611,,,,,,,,,
2018-06-03,WN,WN,WN,2906,WN,N8682B,2906,12889,LAS,"Las Vegas, NV",11433,DTW,"Detroit, MI",925,924,-1,10,934,1556,15,1625,1611,-14,0,,0,N,240,227,202,1,1749,,,,,,,,,
2019-01-27,AA,AA_CODESHARE,AA,4973,PT,N617AE,4973,11699,FLO,"Florence, SC",11057,CLT,"Charlotte, NC",1958,1954,-4,7,2001,2028,16,2105,2044,-21,0,,0,N,67,50,27,1,99,,,,,,,,,
2019-05-21,NK,NK,NK,672,NK,N654NK,672,13495,MSY,"New Orleans, LA",11697,FLL,"Fort Lauderdale, FL",545,544,-1,16,600,826,6,838,832,-6,0,,0,N,113,108,86,1,674,,,,,,,,,
2018-02-08,VX,VX,VX,1340,VX,N642VA,1340,14771,SFO,"San Francisco, CA",11697,FLL,"Fort Lauderdale, FL",930,922,-8,18,940,1744,4,1752,1748,-4,0,,0,N,322,326,304,1,2584,,,,,,,,,
2019-10-31,NK,NK,NK,113,NK,N535NK,113,10821,BWI,"Baltimore, MD",12266,IAH,"Houston, TX",1157,1156,-1,16,1212,1428,9,1423,1437,14,0,,0,N,206,221,196,1,1235,,,,,,,,,
2019-12-06,WN,WN,WN,1158,WN,N492WN,1158,12191,HOU,"Houston, TX",14683,SAT,"San Antonio, TX",1420,1421,1,12,1433,1510,3,1525,1513,-12,0,,0,N,65,52,37,1,192,,,,,,,,,
2018-11-21,UA,UA,UA,203,UA,N69804,203,10721,BOS,"Boston, MA",13930,ORD,"Chicago, IL",500,453,-7,16,509,632,2,645,634,-11,0,,0,N,165,161,143,1,867,,,,,,,,,
2018-06-06,AA,AA_CODESHARE,AA,5506,OH,N561NN,5506,11996,GSP,"Greer, SC",11057,CLT,"Charlotte, NC",710,707,-3,10,717,742,16,820,758,-22,0,,0,N,70,51,25,1,75,,,,,,,,,
2019-08-06,WN,WN,WN,2503,WN,N917WN,2503,11259,DAL,"Dallas, TX",13495,MSY,"New Orleans, LA",2120,2112,-8,18,2130,2232,3,2245,2235,-10,0,,0,N,85,83,62,1,436,,,,,,,,,
2018-10-01,AS,AS_CODESHARE,AS,2501,QX,N432QX,2501,11884,GEG,"Spokane, WA",14747,SEA,"Seattle, WA",700,645,-15,12,657,746,25,814,811,-3,0,,0,N,74,86,49,1,224,,,,,,,,,
2018-07-22,AA,AA_CODESHARE,AA,6087,CP,N200NN,6087,11292,DEN,"Denver, CO",12892,LAX,"Los Angeles, CA",1417,1404,-13,15,1419,1519,6,1550,1525,-25,0,,0,N,153,141,120,1,862,,,,,,,,,
2019-07-15,AA,AA_CODESHARE,AA,3840,MQ,N254NN,3840,11298,DFW,"Dallas/Fort Worth, TX",14783,SGF,"Springfield, MO",1626,1756,90,12,1808,1906,4,1748,1910,82,0,,0,N,82,74,58,1,364,2,0,0,0,80,,,,
2019-12-15,DL,DL_CODESHARE,DL,6216,G7,N374CA,6216,14492,RDU,"Raleigh/Durham, NC",11193,CVG,"Cincinnati, OH",941,938,-3,21,959,1114,6,1126,1120,-6,0,,0,N,105,102,75,1,390,,,,,,,,,
2019-06-26,B6,B6,B6,244,B6,N506JB,244,14027,PBI,"West Palm Beach/Palm Beach, FL",11618,EWR,"Newark, NJ",600,553,-7,12,605,817,9,850,826,-24,0,,0,N,170,153,132,1,1023,,,,,,,,,
2019-09-25,AA,AA,AA,1213,AA,N907AN,1213,13930,ORD,"Chicago, IL",14747,SEA,"Seattle, WA",1155,1152,-3,14,1206,1438,12,1435,1450,15,0,,0,N,280,298,272,1,1721,0,0,15,0,0,,,,
2019-06-01,DL,DL,DL,487,DL,N990AT,487,13198,MCI,"Kansas City, MO",11433,DTW,"Detroit, MI",815,810,-5,12,822,1051,6,1105,1057,-8,0,,0,N,110,107,89,1,629,,,,,,,,,
2018-05-09,AA,AA_CODESHARE,AA,3583,MQ,N245NN,3583,15919,XNA,"Fayetteville, AR",13930,ORD,"Chicago, IL",924,1059,95,26,1125,1245,9,1113,1254,101,0,,0,N,109,115,80,1,522,0,0,6,0,95,,,,
2018-05-06,WN,WN,WN,3133,WN,N7885A,3133,12391,ISP,"Islip, NY",11697,FLL,"Fort Lauderdale, FL",655,653,-2,8,701,958,3,950,1001,11,0,,0,N,175,188,177,1,1092,,,,,,,,,
2018-08-17,WN,WN,WN,2343,WN,N8577Z,2343,13232,MDW,"Chicago, IL",14492,RDU,"Raleigh/Durham, NC",1345,1402,17,8,1410,1637,3,1640,1640,0,0,,0,N,115,98,87,1,632,,,,,,,,,
2019-08-26,NK,NK,NK,808,NK,N607NK,808,12889,LAS,"Las Vegas, NV",10397,ATL,"Atlanta, GA",829,822,-7,12,834,1504,17,1535,1521,-14,0,,0,N,246,239,210,1,1747,,,,,,,,,
2019-01-26,UA,UA_CODESHARE,UA,3824,ZW,N466AW,3824,11267,DAY,"Dayton, OH",13930,ORD,"Chicago, IL",600,549,-11,18,607,608,13,634,621,-13,0,,0,N,94,92,61,1,240,,,,,,,,,
2019-02-03,UA,UA,UA,1458,UA,N16703,1458,11618,EWR,"Newark, NJ",12441,JAC,"Jackson, WY",1030,1021,-9,8,1029,1243,41,1350,1324,-26,0,,0,N,320,303,254,1,1874,,,,,,,,,
2019-06-15,AA,AA,AA,1590,AA,N9630A,1590,11042,CLE,"Cleveland, OH",11298,DFW,"Dallas/Fort Worth, TX",714,712,-2,14,726,846,16,905,902,-3,0,,0,N,171,170,140,1,1021,,,,,,,,,
2018-05-01,UA,UA,UA,1904,UA,N804UA,1904,14771,SFO,"San Francisco, CA",13495,MSY,"New Orleans, LA",755,802,7,25,827,1401,4,1406,1405,-1,0,,0,N,251,243,214,1,1911,,,,,,,,,
2019-05-17,UA,UA,UA,1629,UA,N78438,1629,14771,SFO,"San Francisco, CA",11292,DEN,"Denver, CO",1935,1930,-5,18,1948,2242,4,2301,2246,-15,0,,0,N,146,136,114,1,967,,,,,,,,,
2019-10-11,AA,AA_CODESHARE,AA,4882,PT,N665BC,4882,10599,BHM,"Birmingham, AL",14100,PHL,"Philadelphia, PA",1652,1658,6,15,1713,2010,10,2010,2020,10,0,,0,N,138,142,117,1,772,,,,,,,,,
2018-08-26,AA,AA_CODESHARE,AA,4598,YX,N111HQ,4598,12953,LGA,"New York, NY",11433,DTW,"Detroit, MI",1829,1819,-10,34,1853,2013,16,2036,2029,-7,0,,0,N,127,130,80,1,502,,,,,,,,,
2019-06-10,WN,WN,WN,2329,WN,N8673F,2329,14100,PHL,"Philadelphia, PA",13232,MDW,"Chicago, IL",1720,1829,69,39,1908,1946,4,1830,1950,80,0,,0,N,130,141,98,1,668,0,0,11,0,69,,,,
2018-10-18,AA,AA_CODESHARE,AA,4877,PT,N692AE,4877,14100,PHL,"Philadelphia, PA",13230,MDT,"Harrisburg, PA",1100,1100,0,22,1122,1144,5,1200,1149,-11,0,,0,N,60,49,22,1,84,,,,,,,,,
2018-01-25,AA,AA_CODESHARE,AA,4988,PT,N634AE,4988,14100,PHL,"Philadelphia, PA",14704,SBY,"Salisbury, MD",1825,1824,-1,30,1854,1918,6,1929,1924,-5,0,,0,N,64,60,24,1,107,,,,,,,,,
2018-06-26,NK,NK,NK,456,NK,N672NK,456,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",50,55,5,17,112,616,15,624,631,7,0,,0,N,214,216,184,1,1514,,,,,,,,,
2018-12-10,WN,WN,WN,1025,WN,N758SW,1025,10397,ATL,"Atlanta, GA",12339,IND,"Indianapolis, IN",1540,1647,67,21,1708,1811,4,1715,1815,60,0,,0,N,95,88,63,1,432,0,0,0,0,60,,,,
2019-04-07,UA,UA_CODESHARE,UA,4751,AX,N18114,4751,11292,DEN,"Denver, CO",15412,TYS,"Knoxville, TN",1105,1102,-3,25,1127,1552,2,1602,1554,-8,0,,0,N,177,172,145,1,1162,,,,,,,,,
2019-10-27,AA,AA,AA,2148,AA,N805AW,2148,11278,DCA,"Washington, DC",10721,BOS,"Boston, MA",1530,1735,125,22,1757,1903,10,1713,1913,120,0,,0,N,103,98,66,1,399,0,0,0,0,120,,,,
2019-09-25,WN,WN,WN,2144,WN,N7852A,2144,10140,ABQ,"Albuquerque, NM",13232,MDW,"Chicago, IL",920,920,0,14,934,1257,4,1300,1301,1,0,,0,N,160,161,143,1,1121,,,,,,,,,
2019-07-21,DL,DL_CODESHARE,DL,5870,YX,N878RW,5870,14730,SDF,"Louisville, KY",12953,LGA,"New York, NY",1211,1210,-1,21,1231,1412,10,1430,1422,-8,0,,0,N,139,132,101,1,659,,,,,,,,,
2018-10-28,WN,WN,WN,4421,WN,N7843A,4421,14893,SMF,"Sacramento, CA",14057,PDX,"Portland, OR",1755,1803,8,8,1811,1917,3,1925,1920,-5,0,,0,N,90,77,66,1,479,,,,,,,,,
2019-06-18,DL,DL,DL,2965,DL,N334NB,2965,10423,AUS,"Austin, TX",13487,MSP,"Minneapolis, MN",1117,1119,2,15,1134,1348,4,1400,1352,-8,0,,0,N,163,153,134,1,1042,,,,,,,,,
2018-07-17,AA,AA,AA,1212,AA,N9629H,1212,11298,DFW,"Dallas/Fort Worth, TX",12264,IAD,"Washington, DC",711,706,-5,24,730,1100,4,1109,1104,-5,0,,0,N,178,178,150,1,1172,,,,,,,,,
2018-03-25,UA,UA_CODESHARE,UA,5233,OO,N679SA,5233,10785,BTV,"Burlington, VT",13930,ORD,"Chicago, IL",1747,1735,-12,13,1748,1836,30,1932,1906,-26,0,,0,N,165,151,108,1,763,,,,,,,,,
2019-03-25,DL,DL,DL,2977,DL,N949DL,2977,10397,ATL,"Atlanta, GA",11066,CMH,"Columbus, OH",1841,1849,8,10,1859,2024,2,2016,2026,10,0,,0,N,95,97,85,1,447,,,,,,,,,
2018-08-01,DL,DL,DL,2309,DL,N970DL,2309,15016,STL,"St. Louis, MO",10397,ATL,"Atlanta, GA",933,934,1,12,946,1200,8,1204,1208,4,0,,0,N,91,94,74,1,484,,,,,,,,,
2018-11-14,UA,UA_CODESHARE,UA,6014,YV,N519LR,6014,10792,BUF,"Buffalo, NY",12264,IAD,"Washington, DC",1445,1442,-3,11,1453,1545,4,1553,1549,-4,0,,0,N,68,67,52,1,283,,,,,,,,,
2019-10-23,WN,WN,WN,1555,WN,N7867A,1555,12889,LAS,"Las Vegas, NV",14747,SEA,"Seattle, WA",1540,1544,4,16,1600,1821,7,1830,1828,-2,0,,0,N,170,164,141,1,867,,,,,,,,,
2019-03-31,UA,UA_CODESHARE,UA,4340,EV,N860AS,4340,11042,CLE,"Cleveland, OH",12264,IAD,"Washington, DC",1015,1008,-7,26,1034,1126,8,1134,1134,0,0,,0,N,79,86,52,1,288,,,,,,,,,
2019-06-23,NK,NK,NK,538,NK,N614NK,538,15304,TPA,"Tampa, FL",14843,SJU,"San Juan, PR",625,618,-7,11,629,906,7,927,913,-14,0,,0,N,182,175,157,1,1237,,,,,,,,,
2019-05-02,UA,UA_CODESHARE,UA,3998,EV,N11107,3998,11973,GPT,"Gulfport/Biloxi, MS",12266,IAH,"Houston, TX",1205,,,,,,,1340,,,1,B,0,N,95,,,1,376,,,,,,,,,
2019-04-28,WN,WN,WN,3219,WN,N744SW,3219,13796,OAK,"Oakland, CA",13891,ONT,"Ontario, CA",1335,1332,-3,8,1340,1439,4,1450,1443,-7,0,,0,N,75,71,59,1,362,,,,,,,,,
2019-12-22,WN,WN,WN,4927,WN,N956WN,4927,12278,ICT,"Wichita, KS",12889,LAS,"Las Vegas, NV",1210,1234,24,8,1242,1252,5,1250,1257,7,0,,0,N,160,143,130,1,986,,,,,,,,,
2018-07-16,UA,UA_CODESHARE,UA,3696,YX,N864RW,3696,11986,GRR,"Grand Rapids, MI",12266,IAH,"Houston, TX",1850,1841,-9,16,1857,2041,8,2045,2049,4,0,,0,N,175,188,164,1,1042,,,,,,,,,
2019-06-19,AA,AA_CODESHARE,AA,4571,YX,N441YX,4571,13303,MIA,"Miami, FL",10994,CHS,"Charleston, SC",1716,1725,9,23,1748,1909,5,1904,1914,10,0,,0,N,108,109,81,1,489,,,,,,,,,
2018-12-26,DL,DL_CODESHARE,DL,4687,OO,N629BR,4687,10397,ATL,"Atlanta, GA",14696,SBN,"South Bend, IN",1430,1429,-1,14,1443,1608,4,1628,1612,-16,0,,0,N,118,103,85,1,566,,,,,,,,,
2018-07-15,AA,AA,AA,2001,AA,N112US,2001,11057,CLT,"Charlotte, NC",15304,TPA,"Tampa, FL",1125,1124,-1,10,1134,1243,6,1306,1249,-17,0,,0,N,101,85,69,1,507,,,,,,,,,
2018-10-15,WN,WN,WN,2116,WN,N8659D,2116,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",1955,2014,19,12,2026,2110,4,2100,2114,14,0,,0,N,65,60,44,1,270,,,,,,,,,
2019-11-24,WN,WN,WN,1206,WN,N7813P,1206,11278,DCA,"Washington, DC",11259,DAL,"Dallas, TX",605,604,-1,14,618,805,3,830,808,-22,0,,0,N,205,184,167,1,1184,,,,,,,,,
2018-09-20,DL,DL_CODESHARE,DL,4470,OO,N608SK,4470,11433,DTW,"Detroit, MI",13342,MKE,"Milwaukee, WI",2010,2005,-5,20,2025,2015,6,2029,2021,-8,0,,0,N,79,76,50,1,237,,,,,,,,,
2018-11-07,DL,DL_CODESHARE,DL,5335,9E,N601LR,5335,11618,EWR,"Newark, NJ",11433,DTW,"Detroit, MI",550,609,19,19,628,757,5,749,802,13,0,,0,N,119,113,89,1,488,,,,,,,,,
2018-02-17,AA,AA,AA,1373,AA,N9628W,1373,12451,JAX,"Jacksonville, FL",11298,DFW,"Dallas/Fort Worth, TX",1608,1607,-1,8,1615,1731,9,1759,1740,-19,0,,0,N,171,153,136,1,918,,,,,,,,,
2019-05-25,AA,AA_CODESHARE,AA,5275,OH,N563NN,5275,13277,MGM,"Montgomery, AL",11057,CLT,"Charlotte, NC",1218,1215,-3,11,1226,1424,20,1452,1444,-8,0,,0,N,94,89,58,1,372,,,,,,,,,
2018-12-30,NK,NK,NK,738,NK,N691NK,738,11697,FLL,"Fort Lauderdale, FL",11995,GSO,"Greensboro/High Point, NC",700,709,9,19,728,901,6,900,907,7,0,,0,N,120,118,93,1,691,,,,,,,,,
2018-03-18,G4,G4,G4,818,G4,333NV,818,14112,PIE,"St. Petersburg, FL",12544,USA,"Concord, NC",700,700,0,11,711,836,4,841,840,-1,0,,0,N,101,100,85,1,528,,,,,,,,,
2018-03-18,F9,F9,F9,1040,F9,N705FR,1040,14100,PHL,"Philadelphia, PA",14843,SJU,"San Juan, PR",1950,1946,-4,16,2002,2321,6,2352,2327,-25,0,,0,N,242,221,199,1,1576,,,,,,,,,
2018-10-02,AS,AS,AS,62,AS,N612AS,62,14828,SIT,"Sitka, AK",12819,KTN,"Ketchikan, AK",1131,1118,-13,8,1126,1159,5,1218,1204,-14,0,,0,N,47,46,33,1,183,,,,,,,,,
2019-12-07,AS,AS,AS,952,AS,N566AS,952,13830,OGG,"Kahului, HI",14747,SEA,"Seattle, WA",2200,2319,79,14,2333,709,23,546,732,106,0,,0,N,346,373,336,1,2640,0,16,27,0,63,,,,
2019-02-07,UA,UA_CODESHARE,UA,6065,YV,N510MJ,6065,12264,IAD,"Washington, DC",11042,CLE,"Cleveland, OH",1745,1804,19,20,1824,1915,7,1909,1922,13,0,,0,N,84,78,51,1,288,,,,,,,,,
2018-09-19,AS,AS,AS,150,AS,N472AS,150,10299,ANC,"Anchorage, AK",12892,LAX,"Los Angeles, CA",2330,2333,3,11,2344,523,9,547,532,-15,0,,0,N,317,299,279,1,2345,,,,,,,,,
2019-04-08,AA,AA,AA,2118,AA,N955UW,2118,10721,BOS,"Boston, MA",12953,LGA,"New York, NY",1400,1356,-4,18,1414,1500,9,1521,1509,-12,0,,0,N,81,73,46,1,184,,,,,,,,,
2019-09-06,DL,DL_CODESHARE,DL,3355,9E,N398CA,3355,14524,RIC,"Richmond, VA",12953,LGA,"New York, NY",1509,1506,-3,16,1522,1613,6,1629,1619,-10,0,,0,N,80,73,51,1,292,,,,,,,,,
2019-10-14,AA,AA_CODESHARE,AA,4204,MQ,N853AE,4204,14960,SPS,"Wichita Falls, TX",11298,DFW,"Dallas/Fort Worth, TX",1825,1818,-7,12,1830,1857,17,1922,1914,-8,0,,0,N,57,56,27,1,113,,,,,,,,,
2019-05-21,UA,UA,UA,1935,UA,N812UA,1935,14027,PBI,"West Palm Beach/Palm Beach, FL",11618,EWR,"Newark, NJ",1800,1933,93,15,1948,2202,12,2058,2214,76,0,,0,N,178,161,134,1,1023,0,0,3,0,73,,,,
2018-09-05,UA,UA_CODESHARE,UA,3729,YX,N654RW,3729,10747,BRO,"Brownsville, TX",12266,IAH,"Houston, TX",525,514,-11,19,533,627,6,641,633,-8,0,,0,N,76,79,54,1,308,,,,,,,,,
2019-03-07,AA,AA_CODESHARE,AA,3521,MQ,N852AE,3521,12953,LGA,"New York, NY",11042,CLE,"Cleveland, OH",921,935,14,22,957,1116,7,1114,1123,9,0,,0,N,113,108,79,1,419,,,,,,,,,
2018-12-17,DL,DL,DL,2677,DL,N360DN,2677,14869,SLC,"Salt Lake City, UT",10397,ATL,"Atlanta, GA",1110,1106,-4,19,1125,1637,7,1653,1644,-9,0,,0,N,223,218,192,1,1590,,,,,,,,,
2018-07-23,AA,AA_CODESHARE,AA,5804,YV,N932LR,5804,11973,GPT,"Gulfport/Biloxi, MS",11298,DFW,"Dallas/Fort Worth, TX",725,717,-8,9,726,840,13,915,853,-22,0,,0,N,110,96,74,1,500,,,,,,,,,
2019-05-08,DL,DL,DL,2561,DL,N3769L,2561,14747,SEA,"Seattle, WA",12892,LAX,"Los Angeles, CA",1718,1721,3,15,1736,1935,10,1959,1945,-14,0,,0,N,161,144,119,1,954,,,,,,,,,
2018-12-04,AA,AA_CODESHARE,AA,4416,YX,N119HQ,4416,15016,STL,"St. Louis, MO",12953,LGA,"New York, NY",1221,1257,36,29,1326,1619,7,1543,1626,43,0,,0,N,142,149,113,1,888,0,0,7,0,36,,,,
2018-01-07,AA,AA,AA,1646,AA,N538UW,1646,14107,PHX,"Phoenix, AZ",12889,LAS,"Las Vegas, NV",1136,1127,-9,22,1149,1135,9,1149,1144,-5,0,,0,N,73,77,46,1,255,,,,,,,,,
2018-03-10,WN,WN,WN,625,WN,N484WN,625,11986,GRR,"Grand Rapids, MI",10821,BWI,"Baltimore, MD",1430,1432,2,9,1441,1554,4,1605,1558,-7,0,,0,N,95,86,73,1,528,,,,,,,,,
2018-12-02,UA,UA,UA,1411,UA,N36469,1411,10821,BWI,"Baltimore, MD",12266,IAH,"Houston, TX",1805,1803,-2,9,1812,2022,5,2029,2027,-2,0,,0,N,204,204,190,1,1235,,,,,,,,,
2018-03-07,AA,AA_CODESHARE,AA,5485,OH,N593NN,5485,11057,CLT,"Charlotte, NC",15412,TYS,"Knoxville, TN",745,744,-1,14,758,838,9,848,847,-1,0,,0,N,63,63,40,1,177,,,,,,,,,
2018-11-25,WN,WN,WN,4757,WN,N253WN,4757,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",530,530,0,9,539,634,7,655,641,-14,0,,0,N,85,71,55,1,337,,,,,,,,,
2019-05-20,UA,UA_CODESHARE,UA,4013,EV,N17560,4013,13930,ORD,"Chicago, IL",15412,TYS,"Knoxville, TN",1750,1826,36,21,1847,2052,6,2035,2058,23,0,,0,N,105,92,65,1,475,0,0,0,0,23,,,,
2018-02-08,AA,AA_CODESHARE,AA,4363,AX,N614AE,4363,11278,DCA,"Washington, DC",12451,JAX,"Jacksonville, FL",2000,2029,29,20,2049,2230,4,2215,2234,19,0,,0,N,135,125,101,1,634,0,0,0,0,19,,,,
